First name,Family name,Country,Entry ,Time,Event,full_name,name_country,found_easy,possible_match,match_correct,new_swimmer,time_hundredths
Hugo ,Gonzalez de Oliveira ,ESP,B ,54.7,Men's 100 Backstroke,Hugo Gonzalez de Oliveira,Hugo Gonzalez de Oliveira ESP,FALSE,Hugo Gonzalez De Oliveira ESP,TRUE,FALSE,5470
Youngjun ,Won ,KOR,B ,54.44,Men's 100 Backstroke,Youngjun Won,Youngjun Won KOR,TRUE,,FALSE,FALSE,5444
Albert ,Subirats ,VEN,B ,55.24,Men's 100 Backstroke,Albert Subirats,Albert Subirats VEN,TRUE,,FALSE,FALSE,5524
Albert ,Subirats ,VEN,A ,51.9,Men's 100 Butterfly,Albert Subirats,Albert Subirats VEN,TRUE,,FALSE,FALSE,5190
Leonardo ,de Deus ,BRA,A ,01:57.6,Men's 200 Backstroke,Leonardo de Deus,Leonardo de Deus BRA,TRUE,,FALSE,FALSE,11760
Leonardo, de Deus ,BRA,A ,01:55.0,Men's 200 Butterfly,Leonardo de Deus,Leonardo de Deus BRA,TRUE,,FALSE,FALSE,11500
Hugo ,Gonzalez De Oliveira ,ESP,A ,01:57.0,Men's 200 Backstroke,Hugo Gonzalez De Oliveira,Hugo Gonzalez De Oliveira ESP,TRUE,,FALSE,FALSE,11700
Christian ,Diener ,GER,A ,01:57.2,Men's 200 Backstroke,Christian Diener,Christian Diener GER,TRUE,,FALSE,FALSE,11720
David ,Foldhazi ,HUN,A ,01:57.7,Men's 200 Backstroke,David Foldhazi,David Foldhazi HUN,TRUE,,FALSE,FALSE,11770
Adam ,Telegdy ,HUN,A ,01:57.5,Men's 200 Backstroke,Adam Telegdy,Adam Telegdy HUN,TRUE,,FALSE,FALSE,11750
Masaki ,Kaneko ,JPN,A ,01:56.5,Men's 200 Backstroke,Masaki Kaneko,Masaki Kaneko JPN,TRUE,,FALSE,FALSE,11650
Andrey ,Shabasov ,RUS,A ,01:57.4,Men's 200 Backstroke,Andrey Shabasov,Andrey Shabasov RUS,TRUE,,FALSE,FALSE,11740
Jacob ,Pebley ,USA,A ,01:54.8,Men's 200 Backstroke,Jacob Pebley,Jacob Pebley USA,TRUE,,FALSE,FALSE,11480
Omar ,Pinzon ,COL,B ,01:58.7,Men's 200 Backstroke,Omar Pinzon,Omar Pinzon COL,FALSE,,FALSE,TRUE,11870
Jake ,Packard ,AUS,A ,59.44,Men's 100 Breaststroke,Jake Packard,Jake Packard AUS,TRUE,,FALSE,FALSE,5944
Joshua ,Palmer ,AUS,A ,01:00.5,Men's 100 Breaststroke,Joshua Palmer,Joshua Palmer AUS,TRUE,,FALSE,FALSE,6050
Felipe ,Franca Silva ,BRA,A ,59.21,Men's 100 Breaststroke,Felipe Franca Silva,Felipe Franca Silva BRA,TRUE,,FALSE,FALSE,5921
Joao ,Gomes Junior ,BRA,A ,59.06,Men's 100 Breaststroke,Joao Gomes Junior,Joao Gomes Junior BRA,FALSE,Joao Gomes BRA,TRUE,FALSE,5906
Xiang ,Li ,CHN,A ,01:00.1,Men's 100 Breaststroke,Xiang Li,Xiang Li CHN,TRUE,,FALSE,FALSE,6010
Xiang ,Li ,CHN,A ,02:10.6,Men's 200 Breaststroke,Xiang Li,Xiang Li CHN,TRUE,,FALSE,FALSE,13060
Zibei ,Yan ,CHN,A ,59.94,Men's 100 Breaststroke,Zibei Yan,Zibei Yan CHN,TRUE,,FALSE,FALSE,5994
Jorge ,Murillo Valdes ,COL,A ,01:00.5,Men's 100 Breaststroke,Jorge Murillo Valdes,Jorge Murillo Valdes COL,FALSE,,FALSE,TRUE,6050
Jorge ,Murillo Valdes ,COL,A ,02:11.6,Men's 200 Breaststroke,Jorge Murillo Valdes,Jorge Murillo Valdes COL,FALSE,,FALSE,TRUE,13160
Ross ,Murdoch ,GBR,A ,59.09,Men's 100 Breaststroke,Ross Murdoch,Ross Murdoch GBR,TRUE,,FALSE,FALSE,5909
Adam ,Peaty ,GBR,A ,57.92,Men's 100 Breaststroke,Adam Peaty,Adam Peaty GBR,TRUE,,FALSE,FALSE,5792
Christian ,vom Lehn ,GER,A ,59.88,Men's 100 Breaststroke,Christian vom Lehn,Christian vom Lehn GER,TRUE,,FALSE,FALSE,5988
Panagiotis ,Samilidis ,GRE,A ,01:00.3,Men's 100 Breaststroke,Panagiotis Samilidis,Panagiotis Samilidis GRE,TRUE,,FALSE,FALSE,6030
Panagiotis ,Samilidis ,GRE,A ,02:10.9,Men's 200 Breaststroke,Panagiotis Samilidis,Panagiotis Samilidis GRE,TRUE,,FALSE,FALSE,13090
Daniel ,Gyurta ,HUN,A ,01:00.4,Men's 100 Breaststroke,Daniel Gyurta,Daniel Gyurta HUN,TRUE,,FALSE,FALSE,6040
Daniel ,Gyurta ,HUN,A ,02:08.1,Men's 200 Breaststroke,Daniel Gyurta,Daniel Gyurta HUN,TRUE,,FALSE,FALSE,12810
Anton ,McKee ,ISL,A ,01:00.5,Men's 100 Breaststroke,Anton McKee,Anton McKee ISL,TRUE,,FALSE,FALSE,6050
Anton ,McKee ,ISL,A ,02:10.2,Men's 200 Breaststroke,Anton McKee,Anton McKee ISL,TRUE,,FALSE,FALSE,13019
Andrea ,Toniato ,ITA,A ,01:00.4,Men's 100 Breaststroke,Andrea Toniato,Andrea Toniato ITA,TRUE,,FALSE,FALSE,6040
Yasuhiro ,Koseki ,JPN,A ,59.66,Men's 100 Breaststroke,Yasuhiro Koseki,Yasuhiro Koseki JPN,TRUE,,FALSE,FALSE,5966
Yasuhiro ,Koseki ,JPN,A ,02:07.8,Men's 200 Breaststroke,Yasuhiro Koseki,Yasuhiro Koseki JPN,TRUE,,FALSE,FALSE,12780
Ippei ,Watanabe ,JPN,A ,01:00.1,Men's 100 Breaststroke,Ippei Watanabe,Ippei Watanabe JPN,TRUE,,FALSE,FALSE,6010
Ippei ,Watanabe ,JPN,A ,02:08.8,Men's 200 Breaststroke,Ippei Watanabe,Ippei Watanabe JPN,TRUE,,FALSE,FALSE,12880
Dmitriy ,Balandin ,KAZ,A ,59.38,Men's 100 Breaststroke,Dmitriy Balandin,Dmitriy Balandin KAZ,TRUE,,FALSE,FALSE,5938
Dmitriy ,Balandin ,KAZ,A ,02:09.2,Men's 200 Breaststroke,Dmitriy Balandin,Dmitriy Balandin KAZ,TRUE,,FALSE,FALSE,12919
Giedrius ,Titenis ,LTU,A ,58.96,Men's 100 Breaststroke,Giedrius Titenis,Giedrius Titenis LTU,TRUE,,FALSE,FALSE,5896
Giedrius ,Titenis ,LTU,A ,02:10.3,Men's 200 Breaststroke,Giedrius Titenis,Giedrius Titenis LTU,TRUE,,FALSE,FALSE,13030
Andrius ,Sidlauskas ,LTU,A ,01:00.5,Men's 100 Breaststroke,Andrius Sidlauskas,Andrius Sidlauskas LTU,FALSE,,FALSE,TRUE,6050
Glenn ,Snyders ,NZL,A ,01:00.1,Men's 100 Breaststroke,Glenn Snyders,Glenn Snyders NZL,TRUE,,FALSE,FALSE,6010
Glenn ,Snyders ,NZL,B ,02:12.4,Men's 200 Breaststroke,Glenn Snyders,Glenn Snyders NZL,TRUE,,FALSE,FALSE,13240
Marcin ,Stolarski ,POL,A ,01:00.2,Men's 100 Breaststroke,Marcin Stolarski,Marcin Stolarski POL,TRUE,,FALSE,FALSE,6020
Cameron ,van der Burgh ,RSA,A ,58.49,Men's 100 Breaststroke,Cameron van der Burgh,Cameron van der Burgh RSA,TRUE,,FALSE,FALSE,5849
Cameron ,van der Burgh ,RSA,A ,02:10.1,Men's 200 Breaststroke,Cameron van der Burgh,Cameron van der Burgh RSA,TRUE,,FALSE,FALSE,13010
Kirill ,Prigoda ,RUS,A ,59.6,Men's 100 Breaststroke,Kirill Prigoda,Kirill Prigoda RUS,TRUE,,FALSE,FALSE,5960
Vsevolod ,Zanko ,RUS,A ,59.72,Men's 100 Breaststroke,Vsevolod Zanko,Vsevolod Zanko RUS,TRUE,,FALSE,FALSE,5972
Damir ,Dugonjic ,SLO,A ,01:00.1,Men's 100 Breaststroke,Damir Dugonjic,Damir Dugonjic SLO,TRUE,,FALSE,FALSE,6010
Caba ,Siladi ,SRB,A ,59.79,Men's 100 Breaststroke,Caba Siladi,Caba Siladi SRB,TRUE,,FALSE,FALSE,5979
Tomas ,Klobucnik ,SVK,A ,01:00.6,Men's 100 Breaststroke,Tomas Klobucnik,Tomas Klobucnik SVK,FALSE,,FALSE,TRUE,6060
Kevin ,Cordes ,USA,A ,58.94,Men's 100 Breaststroke,Kevin Cordes,Kevin Cordes USA,TRUE,,FALSE,FALSE,5894
Kevin ,Cordes ,USA,A ,02:07.8,Men's 200 Breaststroke,Kevin Cordes,Kevin Cordes USA,TRUE,,FALSE,FALSE,12780
Cody ,Miller ,USA,A ,59.09,Men's 100 Breaststroke,Cody Miller,Cody Miller USA,TRUE,,FALSE,FALSE,5909
Jason ,Block ,CAN,B ,01:00.6,Men's 100 Breaststroke,Jason Block,Jason Block CAN,TRUE,,FALSE,FALSE,6060
Matti ,Mattsson ,FIN,B ,01:01.3,Men's 100 Breaststroke,Matti Mattsson,Matti Mattsson FIN,TRUE,,FALSE,FALSE,6130
Matti ,Mattsson ,FIN,A ,02:09.9,Men's 200 Breaststroke,Matti Mattsson,Matti Mattsson FIN,TRUE,,FALSE,FALSE,12990
Nicholas ,Quinn ,IRL,B ,01:01.0,Men's 100 Breaststroke,Nicholas Quinn,Nicholas Quinn IRL,TRUE,,FALSE,FALSE,6100
Nicholas ,Quinn ,IRL,A ,02:11.2,Men's 200 Breaststroke,Nicholas Quinn,Nicholas Quinn IRL,TRUE,,FALSE,FALSE,13120
Laurent ,Carnol ,LUX,B ,01:00.8,Men's 100 Breaststroke,Laurent Carnol,Laurent Carnol LUX,FALSE,,FALSE,TRUE,6080
Laurent ,Carnol ,LUX,A ,02:11.6,Men's 200 Breaststroke,Laurent Carnol,Laurent Carnol LUX,FALSE,,FALSE,TRUE,13160
Yannick ,Kaeser ,SUI,B ,01:00.9,Men's 100 Breaststroke,Yannick Kaeser,Yannick Kaeser SUI,FALSE,,FALSE,TRUE,6090
Yannick ,Kaeser ,SUI,A ,02:11.7,Men's 200 Breaststroke,Yannick Kaeser,Yannick Kaeser SUI,FALSE,,FALSE,TRUE,13170
Erik ,Persson ,SWE,B ,01:01.1,Men's 100 Breaststroke,Erik Persson,Erik Persson SWE,TRUE,,FALSE,FALSE,6110
Erik ,Persson ,SWE,A ,02:10.4,Men's 200 Breaststroke,Erik Persson,Erik Persson SWE,TRUE,,FALSE,FALSE,13040
Carlos ,Claverie ,VEN,B ,01:00.8,Men's 100 Breaststroke,Carlos Claverie,Carlos Claverie VEN,TRUE,,FALSE,FALSE,6080
Carlos ,Claverie ,VEN,A ,02:10.4,Men's 200 Breaststroke,Carlos Claverie,Carlos Claverie VEN,TRUE,,FALSE,FALSE,13040
Tales ,Cerdeira ,BRA,A ,02:11.0,Men's 200 Breaststroke,Tales Cerdeira,Tales Cerdeira BRA,TRUE,,FALSE,FALSE,13100
Thiago ,Simon ,BRA,A ,02:09.8,Men's 200 Breaststroke,Thiago Simon,Thiago Simon BRA,FALSE,,FALSE,TRUE,12980
Ashton ,Baumann ,CAN,A ,02:10.7,Men's 200 Breaststroke,Ashton Baumann,Ashton Baumann CAN,TRUE,,FALSE,FALSE,13070
Feilian ,Mao ,CHN,A ,02:09.5,Men's 200 Breaststroke,Feilian Mao,Feilian Mao CHN,TRUE,,FALSE,FALSE,12950
Craig ,Benson ,GBR,A ,02:09.1,Men's 200 Breaststroke,Craig Benson,Craig Benson GBR,TRUE,,FALSE,FALSE,12910
Andrew ,Willis ,GBR,A ,02:08.1,Men's 200 Breaststroke,Andrew Willis,Andrew Willis GBR,TRUE,,FALSE,FALSE,12810
Marco ,Koch ,GER,A ,02:07.7,Men's 200 Breaststroke,Marco Koch,Marco Koch GER,TRUE,,FALSE,FALSE,12770
Dimitrios ,Koulouris ,GRE,A ,02:11.2,Men's 200 Breaststroke,Dimitrios Koulouris,Dimitrios Koulouris GRE,TRUE,,FALSE,FALSE,13120
Luca ,Pizzini ,ITA,A ,02:10.4,Men's 200 Breaststroke,Luca Pizzini,Luca Pizzini ITA,TRUE,,FALSE,FALSE,13040
Kyuwoong ,Choi ,KOR,A ,02:11.3,Men's 200 Breaststroke,Kyuwoong Choi,Kyuwoong Choi KOR,FALSE,,FALSE,TRUE,13130
Jarred ,Crous ,RSA,A ,02:10.8,Men's 200 Breaststroke,Jarred Crous,Jarred Crous RSA,TRUE,,FALSE,FALSE,13080
Anton ,Chupkov ,RUS,A ,02:08.5,Men's 200 Breaststroke,Anton Chupkov,Anton Chupkov RUS,TRUE,,FALSE,FALSE,12850
Ilya ,Khomenko ,RUS,A ,02:09.9,Men's 200 Breaststroke,Ilya Khomenko,Ilya Khomenko RUS,TRUE,,FALSE,FALSE,12990
Dmytro ,Oseledets ,UKR,A ,02:11.3,Men's 200 Breaststroke,Dmytro Oseledets,Dmytro Oseledets UKR,FALSE,,FALSE,TRUE,13130
Josh ,Prenot ,USA,A ,02:07.2,Men's 200 Breaststroke,Josh Prenot,Josh Prenot USA,TRUE,,FALSE,FALSE,12720
Basten ,Caerts ,BEL,B ,02:12.6,Men's 200 Breaststroke,Basten Caerts,Basten Caerts BEL,FALSE,,FALSE,TRUE,13260
Santiago ,Grassi ,ARG,A ,52.09,Men's 100 Butterfly,Santiago Grassi,Santiago Grassi ARG,TRUE,,FALSE,FALSE,5209
Grant ,Irvine ,AUS,A ,51.76,Men's 100 Butterfly,Grant Irvine,Grant Irvine AUS,TRUE,,FALSE,FALSE,5176
Grant  ,Irvine,AUS,A ,01:55.7,Men's 200 Butterfly,Grant Irvine,Grant Irvine AUS,TRUE,,FALSE,FALSE,11570
David ,Morgan ,AUS,A ,51.64,Men's 100 Butterfly,David Morgan,David Morgan AUS,TRUE,,FALSE,FALSE,5164
David  ,Morgan,AUS,A ,01:55.6,Men's 200 Butterfly,David Morgan,David Morgan AUS,TRUE,,FALSE,FALSE,11560
Pavel ,Sankovich ,BLR,A ,51.57,Men's 100 Butterfly,Pavel Sankovich,Pavel Sankovich BLR,TRUE,,FALSE,FALSE,5157
Henrique ,Martins ,BRA,A ,52.14,Men's 100 Butterfly,Henrique Martins,Henrique Martins BRA,TRUE,,FALSE,FALSE,5214
Marcos Antonio ,Macedo ,BRA,A ,52.17,Men's 100 Butterfly,Marcos Antonio Macedo,Marcos Antonio Macedo BRA,FALSE,,FALSE,TRUE,5217
Zhuhao ,LI ,CHN,A ,51.24,Men's 100 Butterfly,Zhuhao LI,Zhuhao LI CHN,TRUE,,FALSE,FALSE,5124
Zhuhao, LI ,CHN,A ,01:55.5,Men's 200 Butterfly,Zhuhao LI,Zhuhao LI CHN,TRUE,,FALSE,FALSE,11550
Qibin ,Zhang ,CHN,A ,52.34,Men's 100 Butterfly,Qibin Zhang,Qibin Zhang CHN,TRUE,,FALSE,FALSE,5234
Mehdy ,Metella ,FRA,A ,51.24,Men's 100 Butterfly,Mehdy Metella,Mehdy Metella FRA,TRUE,,FALSE,FALSE,5124
Steffen ,Deibler ,GER,A ,51.9,Men's 100 Butterfly,Steffen Deibler,Steffen Deibler GER,TRUE,,FALSE,FALSE,5190
Luis ,Martinez ,GUA,A ,52.35,Men's 100 Butterfly,Luis Martinez,Luis Martinez GUA,FALSE,,FALSE,TRUE,5235
Laszlo ,Cseh ,HUN,A ,50.86,Men's 100 Butterfly,Laszlo Cseh,Laszlo Cseh HUN,TRUE,,FALSE,FALSE,5086
Laszlo  ,Cseh,HUN,A ,01:52.9,Men's 200 Butterfly,Laszlo Cseh,Laszlo Cseh HUN,TRUE,,FALSE,FALSE,11290
Bence ,Pulai ,HUN,A ,52.03,Men's 100 Butterfly,Bence Pulai,Bence Pulai HUN,FALSE,,FALSE,TRUE,5203
Piero ,Codia ,ITA,A ,51.42,Men's 100 Butterfly,Piero Codia,Piero Codia ITA,TRUE,,FALSE,FALSE,5142
Matteo ,Rivolta ,ITA,A ,51.42,Men's 100 Butterfly,Matteo Rivolta,Matteo Rivolta ITA,TRUE,,FALSE,FALSE,5142
Takuro ,Fujii ,JPN,A ,51.58,Men's 100 Butterfly,Takuro Fujii,Takuro Fujii JPN,TRUE,,FALSE,FALSE,5158
Long ,Gutierrez ,MEX,A ,52.22,Men's 100 Butterfly,Long Gutierrez,Long Gutierrez MEX,FALSE,,FALSE,TRUE,5222
Joeri ,Verlinden ,NED,A ,51.79,Men's 100 Butterfly,Joeri Verlinden,Joeri Verlinden NED,TRUE,,FALSE,FALSE,5179
Evgeny ,Koptelov ,RUS,A ,51.5,Men's 100 Butterfly,Evgeny Koptelov,Evgeny Koptelov RUS,TRUE,,FALSE,FALSE,5150
Evgeny  ,Koptelov,RUS,A ,01:54.8,Men's 200 Butterfly,Evgeny Koptelov,Evgeny Koptelov RUS,TRUE,,FALSE,FALSE,11480
Alexander ,Sadovnikov ,RUS,A ,51.5,Men's 100 Butterfly,Alexander Sadovnikov,Alexander Sadovnikov RUS,TRUE,,FALSE,FALSE,5150
Lyubomyr ,Lemeshko ,UKR,A ,52.25,Men's 100 Butterfly,Lyubomyr Lemeshko,Lyubomyr Lemeshko UKR,TRUE,,FALSE,FALSE,5225
Michael ,Phelps ,USA,A ,50.45,Men's 100 Butterfly,Michael Phelps,Michael Phelps USA,TRUE,,FALSE,FALSE,5045
Michael  ,Phelps,USA,A ,01:52.9,Men's 200 Butterfly,Michael Phelps,Michael Phelps USA,TRUE,,FALSE,FALSE,11290
Michael ,Phelps ,USA,A ,01:54.8,Men's 200 Individual Medley,Michael Phelps,Michael Phelps USA,TRUE,,FALSE,FALSE,11480
Tom ,Shields ,USA,A ,51.03,Men's 100 Butterfly,Tom Shields,Tom Shields USA,TRUE,,FALSE,FALSE,5103
Tom  ,Shields,USA,A ,01:55.8,Men's 200 Butterfly,Tom Shields,Tom Shields USA,TRUE,,FALSE,FALSE,11580
Louis  ,Croenen,BEL,A ,01:55.4,Men's 200 Butterfly,Louis Croenen,Louis Croenen BEL,TRUE,,FALSE,FALSE,11540
Kaio  ,Almeida,BRA,A ,01:56.2,Men's 200 Butterfly,Kaio Almeida,Kaio Almeida BRA,TRUE,,FALSE,FALSE,11620
Yuhang ,Wu ,CHN,A ,01:56.9,Men's 200 Butterfly,Yuhang Wu,Yuhang Wu CHN,TRUE,,FALSE,FALSE,11690
Jonathan David,Gomez Noriega ,COL,A ,01:56.7,Men's 200 Butterfly,Jonathan David Gomez Noriega,Jonathan David Gomez Noriega COL,FALSE,Jonathan Gomez COL,TRUE,FALSE,11670
Viktor  ,Bromer,DEN,A ,01:54.5,Men's 200 Butterfly,Viktor Bromer,Viktor Bromer DEN,TRUE,,FALSE,FALSE,11450
Carlos ,Peralta Gallego ,ESP,A ,01:56.4,Men's 200 Butterfly,Carlos Peralta Gallego,Carlos Peralta Gallego ESP,TRUE,,FALSE,FALSE,11640
Jordan  ,Coelho,FRA,A ,01:56.5,Men's 200 Butterfly,Jordan Coelho,Jordan Coelho FRA,TRUE,,FALSE,FALSE,11650
Stefanos ,Dimitriadis ,GRE,A ,01:56.2,Men's 200 Butterfly,Stefanos Dimitriadis,Stefanos Dimitriadis GRE,TRUE,,FALSE,FALSE,11620
Tamas  ,Kenderesi,HUN,A ,01:54.8,Men's 200 Butterfly,Tamas Kenderesi,Tamas Kenderesi HUN,TRUE,,FALSE,FALSE,11480
Masato  ,Sakai,JPN,A ,01:54.2,Men's 200 Butterfly,Masato Sakai,Masato Sakai JPN,TRUE,,FALSE,FALSE,11420
Daiya  ,Seto,JPN,A ,01:54.1,Men's 200 Butterfly,Daiya Seto,Daiya Seto JPN,TRUE,,FALSE,FALSE,11410
Daiya ,Seto ,JPN,A ,04:08.5,Men's 400 Individual Medley,Daiya Seto,Daiya Seto JPN,TRUE,,FALSE,FALSE,24850
Sebastien  ,Rousseau,RSA,A ,01:56.3,Men's 200 Butterfly,Sebastien Rousseau,Sebastien Rousseau RSA,TRUE,,FALSE,FALSE,11630
Sebastien ,Rousseau ,RSA,A ,04:14.7,Men's 400 Individual Medley,Sebastien Rousseau,Sebastien Rousseau RSA,TRUE,,FALSE,FALSE,25470
Daniil  ,Pakhomov,RUS,A ,01:56.9,Men's 200 Butterfly,Daniil Pakhomov,Daniil Pakhomov RUS,TRUE,,FALSE,FALSE,11690
Gal  ,Nevo,ISR,B ,01:59.5,Men's 200 Butterfly,Gal Nevo,Gal Nevo ISR,TRUE,,FALSE,FALSE,11950
Gal ,Nevo ,ISR,A ,01:59.7,Men's 200 Individual Medley,Gal Nevo,Gal Nevo ISR,TRUE,,FALSE,FALSE,11970
Gal ,Nevo ,ISR,B ,04:16.7,Men's 400 Individual Medley,Gal Nevo,Gal Nevo ISR,TRUE,,FALSE,FALSE,25670
Bradlee  ,Ashby,NZL,B ,02:00.6,Men's 200 Butterfly,Bradlee Ashby,Bradlee Ashby NZL,TRUE,,FALSE,FALSE,12060
Bradlee ,Ashby ,NZL,A ,01:59.8,Men's 200 Individual Medley,Bradlee Ashby,Bradlee Ashby NZL,TRUE,,FALSE,FALSE,11980
Robert  ,Zbogar,SLO,B ,01:57.3,Men's 200 Butterfly,Robert Zbogar,Robert Zbogar SLO,TRUE,,FALSE,FALSE,11730
Simon  ,Sjodin,SWE,B ,01:57.1,Men's 200 Butterfly,Simon Sjodin,Simon Sjodin SWE,TRUE,,FALSE,FALSE,11710
Simon ,Sjodin ,SWE,A ,01:58.1,Men's 200 Individual Medley,Simon Sjodin,Simon Sjodin SWE,TRUE,,FALSE,FALSE,11810
Travis ,Mahoney ,AUS,A ,01:59.4,Men's 200 Individual Medley,Travis Mahoney,Travis Mahoney AUS,TRUE,,FALSE,FALSE,11940
Travis ,Mahoney ,AUS,A ,04:15.0,Men's 400 Individual Medley,Travis Mahoney,Travis Mahoney AUS,TRUE,,FALSE,FALSE,25500
Emmanuel ,Vanluchene ,BEL,A ,02:00.2,Men's 200 Individual Medley,Emmanuel Vanluchene,Emmanuel Vanluchene BEL,TRUE,,FALSE,FALSE,12020
Henrique ,Rodrigues ,BRA,A ,01:57.1,Men's 200 Individual Medley,Henrique Rodrigues,Henrique Rodrigues BRA,TRUE,,FALSE,FALSE,11710
Thiago ,Pereira ,BRA,A ,01:56.6,Men's 200 Individual Medley,Thiago Pereira,Thiago Pereira BRA,TRUE,,FALSE,FALSE,11660
Shun ,Wang ,CHN,A ,01:56.8,Men's 200 Individual Medley,Shun Wang,Shun Wang CHN,TRUE,,FALSE,FALSE,11680
Shun ,Wang ,CHN,A ,04:13.6,Men's 400 Individual Medley,Shun Wang,Shun Wang CHN,TRUE,,FALSE,FALSE,25360
Hu ,Yixuan ,CHN,A ,02:00.2,Men's 200 Individual Medley,Hu Yixuan,Hu Yixuan CHN,FALSE,Yixuan Hu CHN,TRUE,FALSE,12020
Mohamed ,Hussein ,EGY,A ,02:00.2,Men's 200 Individual Medley,Mohamed Hussein,Mohamed Hussein EGY,FALSE,,FALSE,TRUE,12020
Eduardo ,Solaeche ,ESP,A ,01:58.8,Men's 200 Individual Medley,Eduardo Solaeche,Eduardo Solaeche ESP,TRUE,,FALSE,FALSE,11880
Ieuan ,Lloyd ,GBR,A ,01:59.6,Men's 200 Individual Medley,Ieuan Lloyd,Ieuan Lloyd GBR,TRUE,,FALSE,FALSE,11960
Dan ,Wallace ,GBR,A ,01:57.6,Men's 200 Individual Medley,Dan Wallace,Dan Wallace GBR,TRUE,,FALSE,FALSE,11760
Philip ,Heintz ,GER,A ,01:58.3,Men's 200 Individual Medley,Philip Heintz,Philip Heintz GER,TRUE,,FALSE,FALSE,11830
Andreas ,Vazaios ,GRE,A ,01:58.2,Men's 200 Individual Medley,Andreas Vazaios,Andreas Vazaios GRE,TRUE,,FALSE,FALSE,11820
David ,Verraszto ,HUN,A ,01:59.6,Men's 200 Individual Medley,David Verraszto,David Verraszto HUN,TRUE,,FALSE,FALSE,11960
David ,Verraszto ,HUN,A ,04:09.9,Men's 400 Individual Medley,David Verraszto,David Verraszto HUN,TRUE,,FALSE,FALSE,24990
Federico ,Turrini ,ITA,A ,01:59.6,Men's 200 Individual Medley,Federico Turrini,Federico Turrini ITA,TRUE,,FALSE,FALSE,11960
Federico ,Turrini ,ITA,A ,04:11.9,Men's 400 Individual Medley,Federico Turrini,Federico Turrini ITA,TRUE,,FALSE,FALSE,25190
Hiromasa ,Fujimori ,JPN,A ,01:57.6,Men's 200 Individual Medley,Hiromasa Fujimori,Hiromasa Fujimori JPN,TRUE,,FALSE,FALSE,11760
Diogo ,Carvalho ,POR,A ,01:59.6,Men's 200 Individual Medley,Diogo Carvalho,Diogo Carvalho POR,FALSE,Diago Carvalho POR,TRUE,FALSE,11960
Alexis ,Santos ,POR,A ,01:59.8,Men's 200 Individual Medley,Alexis Santos,Alexis Santos POR,TRUE,,FALSE,FALSE,11980
Alexis ,Santos ,POR,B ,04:17.3,Men's 400 Individual Medley,Alexis Santos,Alexis Santos POR,TRUE,,FALSE,FALSE,25730
Semen ,Makovich ,RUS,A ,02:00.2,Men's 200 Individual Medley,Semen Makovich,Semen Makovich RUS,TRUE,,FALSE,FALSE,12020
Jeremy ,Desplanches ,SUI,A ,01:59.4,Men's 200 Individual Medley,Jeremy Desplanches,Jeremy Desplanches SUI,FALSE,,FALSE,TRUE,11940
Jeremy ,Desplanches ,SUI,B ,04:17.9,Men's 400 Individual Medley,Jeremy Desplanches,Jeremy Desplanches SUI,FALSE,,FALSE,TRUE,25789
Ryan ,Lochte ,USA,A ,01:55.8,Men's 200 Individual Medley,Ryan Lochte,Ryan Lochte USA,TRUE,,FALSE,FALSE,11580
Uvis ,Kalnins ,LAT,B ,02:00.4,Men's 200 Individual Medley,Uvis Kalnins,Uvis Kalnins LAT,FALSE,,FALSE,TRUE,12040
Joan Lluis ,Pons Ramon ,ESP,A ,04:15.5,Men's 400 Individual Medley,Joan Lluis Pons Ramon,Joan Lluis Pons Ramon ESP,TRUE,,FALSE,FALSE,25550
Max ,Litchfield ,GBR,A ,04:12.0,Men's 400 Individual Medley,Max Litchfield,Max Litchfield GBR,TRUE,,FALSE,FALSE,25200
Jacob ,Heidtmann ,GER,A ,04:12.1,Men's 400 Individual Medley,Jacob Heidtmann,Jacob Heidtmann GER,TRUE,,FALSE,FALSE,25210
Johannes ,Hintze ,GER,A ,04:14.7,Men's 400 Individual Medley,Johannes Hintze,Johannes Hintze GER,TRUE,,FALSE,FALSE,25470
Luca ,Marin ,ITA,A ,04:14.6,Men's 400 Individual Medley,Luca Marin,Luca Marin ITA,TRUE,,FALSE,FALSE,25460
Michael ,Meyer ,RSA,A ,04:15.7,Men's 400 Individual Medley,Michael Meyer,Michael Meyer RSA,TRUE,,FALSE,FALSE,25570
Chase ,Kalisz ,USA,A ,04:09.5,Men's 400 Individual Medley,Chase Kalisz,Chase Kalisz USA,TRUE,,FALSE,FALSE,24950
Jay ,Litherland ,USA,A ,04:11.0,Men's 400 Individual Medley,Jay Litherland,Jay Litherland USA,TRUE,,FALSE,FALSE,25100
Pavel ,Janecek ,CZE,B ,04:18.3,Men's 400 Individual Medley,Pavel Janecek,Pavel Janecek CZE,TRUE,,FALSE,FALSE,25830
